421011.08,4806006.2,1669.27
421010.98,4806006.1,1669.27
420388.99,4805702.87,1605.02
420388.99,4805702.87,1605.02
420389.09,4805702.57,1605.02
420389.09,4805702.97,1605.02
420995.0,4806000.05,1673.0
420388.7,4805705.16,1604.77
420388.7,4805705.56,1604.77
422734.54,4807196.46,1758.56
420388.5,4805705.36,1604.77
420991.45,4805999.06,1671.95
420991.65,4805998.86,1671.95
420388.6,4805705.46,1604.77
420388.6,4805705.46,1604.77
422734.54,4807196.46,1758.56
420388.8,4805704.09,1604.92
420388.7,4805703.99,1604.92
420388.6,4805703.89,1604.92
420388.8,4805703.69,1604.92
422734.64,4807196.16,1758.56
422734.64,4807196.56,1758.56
420388.7,4805703.99,1604.92
422734.44,4807196.36,1758.56
421011.08,4806005.8,1669.27
420389.52,4805700.11,1605.12
420389.42,4805700.01,1605.12
420389.32,4805699.91,1605.12
420389.52,4805699.71,1605.12
422734.41,4807199.24,1758.51
422734.41,4807199.64,1758.51
420389.42,4805700.01,1605.12
422734.21,4807199.44,1758.51
421013.48,4805969.16,1666.21
422734.65,4807200.82,1758.31
422734.65,4807200.82,1758.31
422734.75,4807200.52,1758.31
422734.75,4807200.92,1758.31
421013.58,4805969.26,1666.21
421013.48,4805969.16,1666.21
421013.38,4805969.06,1666.21
421013.58,4805968.86,1666.21
422734.31,4807199.54,1758.51
422734.99,4807198.32,1758.65
422735.19,4807198.12,1758.65
420389.24,4805701.53,1605.05
420389.24,4805701.53,1605.05
422735.09,4807198.42,1758.65
421010.88,4806006.0,1669.27
422735.19,4807198.52,1758.65
422735.09,4807198.42,1758.65
420389.34,4805701.63,1605.05
421011.9,4805984.64,1668.15
421011.9,4805985.04,1668.15
422734.31,4807199.54,1758.51
421011.7,4805984.84,1668.15
420389.14,4805701.43,1605.05
420389.34,4805701.23,1605.05
421011.8,4805984.94,1668.15
421011.8,4805984.94,1668.15
420993.46,4805981.25,1671.1
422732.56,4807192.69,1757.96
420993.56,4805981.35,1671.1
420993.46,4805981.25,1671.1
422732.66,4807192.79,1757.96
422732.66,4807192.79,1757.96
422732.76,4807192.49,1757.96
422732.76,4807192.89,1757.96
420993.56,4805980.95,1671.1
420388.66,4805710.32,1604.69
420388.86,4805710.12,1604.69
422733.35,4807193.52,1758.2
422733.35,4807193.52,1758.2
420388.76,4805710.42,1604.69
420993.36,4805981.15,1671.1
420388.86,4805710.52,1604.69
420388.76,4805710.42,1604.69
420995.75,4805980.51,1670.76
422732.74,4807191.28,1757.92
422732.64,4807191.18,1757.92
422732.54,4807191.08,1757.92
422732.74,4807190.88,1757.92
420995.45,4805963.27,1667.13
420995.45,4805963.67,1667.13
422732.64,4807191.18,1757.92
420995.25,4805963.47,1667.13
420388.59,4805711.92,1604.7
420995.85,4805980.61,1670.76
420995.85,4805980.61,1670.76
420995.95,4805980.31,1670.76
420995.95,4805980.71,1670.76
420388.69,4805712.02,1604.7
420388.59,4805711.92,1604.7
420388.49,4805711.82,1604.7
420388.69,4805711.62,1604.7
422733.45,4807193.62,1758.2
420388.59,4805706.82,1604.68
420388.59,4805706.82,1604.68
420388.69,4805706.52,1604.68
420388.69,4805706.92,1604.68
420998.5,4805990.01,1669.08
420998.4,4805989.91,1669.08
420998.3,4805989.81,1669.08
420998.5,4805989.61,1669.08
420388.49,4805706.72,1604.68
420991.55,4805999.16,1671.95
422732.92,4807195.53,1757.9
420991.65,4805999.26,1671.95
420991.55,4805999.16,1671.95
422733.02,4807195.63,1757.9
422733.02,4807195.63,1757.9
422733.12,4807195.33,1757.9
422733.12,4807195.73,1757.9
420998.4,4805989.91,1669.08
420993.01,4805989.05,1668.91
420993.01,4805989.45,1668.91
420388.72,4805708.88,1604.76
420992.81,4805989.25,1668.91
422733.25,4807193.42,1758.2
422733.45,4807193.22,1758.2
420992.91,4805989.35,1668.91
420992.91,4805989.35,1668.91
420388.72,4805708.88,1604.76
422732.71,4807195.09,1757.92
422732.61,4807194.99,1757.92
422732.51,4807194.89,1757.92
422732.71,4807194.69,1757.92
420388.82,4805708.58,1604.76
420388.82,4805708.98,1604.76
422732.61,4807194.99,1757.92
420388.62,4805708.78,1604.76
422734.55,4807200.72,1758.31
420391.59,4805703.46,1606.53
420391.79,4805703.26,1606.53
421048.92,4806030.51,1668.18
421048.92,4806030.51,1668.18
420391.69,4805703.56,1606.53
422735.44,4807205.9,1758.27
420391.79,4805703.66,1606.53
420391.69,4805703.56,1606.53
421049.02,4806030.61,1668.18
422736.16,4807207.45,1758.02
422736.16,4807207.85,1758.02
420391.66,4805704.62,1606.27
422735.96,4807207.65,1758.02
421048.82,4806030.41,1668.18
421049.02,4806030.21,1668.18
422736.06,4807207.75,1758.02
422736.06,4807207.75,1758.02
422735.64,4807205.7,1758.27
420392.56,4805702.7,1606.12
420392.56,4805702.7,1606.12
420392.66,4805702.4,1606.12
420392.66,4805702.8,1606.12
422736.0,4807205.1,1758.59
422735.9,4807205.0,1758.59
422735.8,4807204.9,1758.59
422736.0,4807204.7,1758.59
420392.46,4805702.6,1606.12
422735.54,4807206.0,1758.27
421056.72,4806033.68,1668.0
422735.64,4807206.1,1758.27
422735.54,4807206.0,1758.27
421056.82,4806033.78,1668.0
421056.82,4806033.78,1668.0
421056.92,4806033.48,1668.0
421056.92,4806033.88,1668.0
420391.66,4805704.62,1606.27
422738.0,4807209.84,1758.7
420391.31,4805705.59,1605.95
422738.1,4807209.94,1758.7
422738.0,4807209.84,1758.7
420391.41,4805705.69,1605.95
420391.41,4805705.69,1605.95
420391.51,4805705.39,1605.95
420391.51,4805705.79,1605.95
422738.1,4807209.54,1758.7
421074.41,4805998.69,1672.42
421074.61,4805998.49,1672.42
420391.33,4805707.12,1605.99
420391.33,4805707.12,1605.99
421074.51,4805998.79,1672.42
422737.9,4807209.74,1758.7
421074.61,4805998.89,1672.42
421074.51,4805998.79,1672.42
421059.25,4805993.78,1668.07
421053.81,4806009.14,1667.97
421053.71,4806009.04,1667.97
421053.61,4806008.94,1667.97
421053.81,4806008.74,1667.97
420391.76,4805704.32,1606.27
420391.76,4805704.72,1606.27
421053.71,4806009.04,1667.97
420391.56,4805704.52,1606.27
422737.24,4807208.94,1758.62
421059.35,4805993.88,1668.07
421059.35,4805993.88,1668.07
421059.45,4805993.58,1668.07
421059.45,4805993.98,1668.07
422737.34,4807209.04,1758.62
422737.24,4807208.94,1758.62
422737.14,4807208.84,1758.62
422737.34,4807208.64,1758.62
420390.51,4805697.09,1605.48
420390.51,4805697.49,1605.48
422735.25,4807201.68,1758.55
420390.31,4805697.29,1605.48
421031.58,4805993.18,1664.59
421031.78,4805992.98,1664.59
420390.41,4805697.39,1605.48
420390.41,4805697.39,1605.48
422735.25,4807201.68,1758.55
421032.46,4805994.32,1665.79
421032.36,4805994.22,1665.79
421032.26,4805994.12,1665.79
421032.46,4805993.92,1665.79
422735.35,4807201.38,1758.55
422735.35,4807201.78,1758.55
421032.36,4805994.22,1665.79
422735.15,4807201.58,1758.55
421031.78,4805993.38,1664.59
420389.88,4805698.62,1605.3
421032.94,4805974.04,1663.45
420389.98,4805698.72,1605.3
420389.88,4805698.62,1605.3
421033.04,4805974.14,1663.45
421033.04,4805974.14,1663.45
421033.14,4805973.84,1663.45
421033.14,4805974.24,1663.45
420389.98,4805698.32,1605.3
422735.38,4807201.33,1758.88
422735.58,4807201.13,1758.88
421031.68,4805993.28,1664.59
421031.68,4805993.28,1664.59
422735.48,4807201.43,1758.88
420389.78,4805698.52,1605.3
422735.58,4807201.53,1758.88
422735.48,4807201.43,1758.88
420392.14,4805697.63,1606.49
422735.98,4807204.46,1758.56
422736.18,4807204.26,1758.56
420391.95,4805700.87,1606.39
420391.95,4805700.87,1606.39
422736.08,4807204.56,1758.56
420391.96,4805699.32,1606.46
422736.18,4807204.66,1758.56
422736.08,4807204.56,1758.56
420392.05,4805700.97,1606.39
421029.07,4806020.22,1667.67
421029.07,4806020.62,1667.67
422735.9,4807205.0,1758.59
421028.87,4806020.42,1667.67
420391.85,4805700.77,1606.39
420392.05,4805700.57,1606.39
421028.97,4806020.52,1667.67
421028.97,4806020.52,1667.67
420392.16,4805699.12,1606.46
422734.85,4807202.88,1758.17
422734.85,4807202.88,1758.17
422734.95,4807202.58,1758.17
422734.95,4807202.98,1758.17
420392.24,4805697.73,1606.49
420392.14,4805697.63,1606.49
420392.04,4805697.53,1606.49
420392.24,4805697.33,1606.49
422734.75,4807202.78,1758.17
420392.06,4805699.42,1606.46
421034.4,4806003.35,1666.36
420392.16,4805699.52,1606.46
420392.06,4805699.42,1606.46
421034.5,4806003.45,1666.36
421034.5,4806003.45,1666.36
421034.6,4806003.15,1666.36
421034.6,4806003.55,1666.36
420392.84,4805710.88,1606.68
420394.78,4805725.14,1610.32
420394.68,4805725.04,1610.32
420394.58,4805724.94,1610.32
420394.78,4805724.74,1610.32
422721.95,4807184.02,1755.58
422721.95,4807184.42,1755.58
420394.68,4805725.04,1610.32
422721.75,4807184.22,1755.58
421277.14,4806140.96,1753.13
422724.26,4807184.7,1755.81
422724.26,4807184.7,1755.81
422724.36,4807184.4,1755.81
422724.36,4807184.8,1755.81
421277.24,4806141.06,1753.13
421277.14,4806140.96,1753.13
421277.04,4806140.86,1753.13
421277.24,4806140.66,1753.13
422721.85,4807184.32,1755.58
422721.08,4807185.74,1755.42
422721.28,4807185.54,1755.42
421264.25,4806144.58,1748.97
421264.25,4806144.58,1748.97
422721.18,4807185.84,1755.42
420392.87,4805723.13,1607.09
422721.28,4807185.94,1755.42
422721.18,4807185.84,1755.42
421264.35,4806144.68,1748.97
420393.53,4805724.33,1607.12
420393.53,4805724.73,1607.12
422721.85,4807184.32,1755.58
420393.33,4805724.53,1607.12
421264.15,4806144.48,1748.97
421264.35,4806144.28,1748.97
420393.43,4805724.63,1607.12
420393.43,4805724.63,1607.12
422724.16,4807184.6,1755.81
421276.26,4806130.66,1753.84
421276.26,4806131.06,1753.84
422727.39,4807186.37,1756.52
421276.06,4806130.86,1753.84
420395.01,4805723.07,1608.46
420395.21,4805722.87,1608.46
421276.16,4806130.96,1753.84
421276.16,4806130.96,1753.84
422727.39,4807186.37,1756.52
420395.46,4805722.17,1608.8
420395.36,4805722.07,1608.8
420395.26,4805721.97,1608.8
420395.46,4805721.77,1608.8
422727.49,4807186.07,1756.52
422727.49,4807186.47,1756.52
420395.36,4805722.07,1608.8
422727.29,4807186.27,1756.52
420395.21,4805723.27,1608.46
421275.17,4806132.57,1752.59
420394.72,4805724.06,1608.15
421275.27,4806132.67,1752.59
421275.17,4806132.57,1752.59
420394.82,4805724.16,1608.15
420394.82,4805724.16,1608.15
420394.92,4805723.86,1608.15
420394.92,4805724.26,1608.15
421275.27,4806132.27,1752.59
422726.74,4807185.35,1756.36
422726.94,4807185.15,1756.36
420395.11,4805723.17,1608.46
420395.11,4805723.17,1608.46
422726.84,4807185.45,1756.36
421275.07,4806132.47,1752.59
422726.94,4807185.55,1756.36
422726.84,4807185.45,1756.36
421255.28,4806098.28,1747.46
421255.28,4806098.28,1747.46
421255.38,4806097.98,1747.46
421255.38,4806098.38,1747.46
420394.28,4805719.2,1606.65
420394.18,4805719.1,1606.65
420394.08,4805719.0,1606.65
420394.28,4805718.8,1606.65
421255.18,4806098.18,1747.46
420393.61,4805720.2,1607.32
422722.18,4807189.92,1755.58
420393.71,4805720.3,1607.32
420393.61,4805720.2,1607.32
422722.28,4807190.02,1755.58
422722.28,4807190.02,1755.58
422722.38,4807189.72,1755.58
422722.38,4807190.12,1755.58
420394.18,4805719.1,1606.65
420394.43,4805717.71,1605.94
420394.43,4805718.11,1605.94
421244.65,4806106.66,1741.69
420394.23,4805717.91,1605.94
422721.4,4807191.98,1755.1
422721.6,4807191.78,1755.1
420394.33,4805718.01,1605.94
420394.33,4805718.01,1605.94
421244.65,4806106.66,1741.69
422721.42,4807190.07,1755.07
422721.32,4807189.97,1755.07
422721.22,4807189.87,1755.07
422721.42,4807189.67,1755.07
421244.75,4806106.36,1741.69
421244.75,4806106.76,1741.69
422721.32,4807189.97,1755.07
421244.55,4806106.56,1741.69
420393.71,4805719.9,1607.32
422722.27,4807186.8,1755.74
422722.17,4807186.7,1755.74
422722.07,4807186.6,1755.74
422722.27,4807186.4,1755.74
421253.0,4806133.37,1743.11
421253.0,4806133.77,1743.11
422722.17,4807186.7,1755.74
421252.8,4806133.57,1743.11
421254.8,4806134.99,1744.03
420392.97,4805723.23,1607.09
420392.97,4805723.23,1607.09
420393.07,4805722.93,1607.09
420393.07,4805723.33,1607.09
421254.9,4806135.09,1744.03
421254.8,4806134.99,1744.03
421254.7,4806134.89,1744.03
421254.9,4806134.69,1744.03
421252.9,4806133.67,1743.11
421273.01,4806112.27,1754.53
421273.21,4806112.07,1754.53
422724.43,4807189.28,1755.91
422724.43,4807189.28,1755.91
421273.11,4806112.37,1754.53
420393.51,4805720.1,1607.32
421273.21,4806112.47,1754.53
421273.11,4806112.37,1754.53
422724.53,4807189.38,1755.91
420393.76,4805722.1,1606.44
420393.76,4805722.5,1606.44
421252.9,4806133.67,1743.11
420393.56,4805722.3,1606.44
422724.33,4807189.18,1755.91
422724.53,4807188.98,1755.91
420393.66,4805722.4,1606.44
420393.66,4805722.4,1606.44
421277.93,4806133.34,1756.22
422726.58,4807193.89,1756.11
420409.94,4805711.5,1613.37
422726.68,4807193.99,1756.11
422726.58,4807193.89,1756.11
420410.04,4805711.6,1613.37
420410.04,4805711.6,1613.37
420410.14,4805711.3,1613.37
420410.14,4805711.7,1613.37
422726.68,4807193.59,1756.11
420410.01,4805709.73,1613.41
420410.21,4805709.53,1613.41
422726.81,4807196.6,1756.08
422726.81,4807196.6,1756.08
420410.11,4805709.83,1613.41
422726.48,4807193.79,1756.11
420410.21,4805709.93,1613.41
420410.11,4805709.83,1613.41
422725.06,4807193.08,1756.02
422725.88,4807192.56,1756.32
422725.78,4807192.46,1756.32
422725.68,4807192.36,1756.32
422725.88,4807192.16,1756.32
420409.44,4805714.61,1613.15
420409.44,4805715.01,1613.15
422725.78,4807192.46,1756.32
420409.24,4805714.81,1613.15
420409.69,4805712.83,1613.21
422725.16,4807193.18,1756.02
422725.16,4807193.18,1756.02
422725.26,4807192.88,1756.02
422725.26,4807193.28,1756.02
420409.79,4805712.93,1613.21
420409.69,4805712.83,1613.21
420409.59,4805712.73,1613.21
420409.79,4805712.53,1613.21
422726.91,4807196.7,1756.08
420410.43,4805705.08,1613.77
420410.43,4805705.08,1613.77
420410.53,4805704.78,1613.77
420410.53,4805705.18,1613.77
422727.68,4807198.46,1756.29
422727.58,4807198.36,1756.29
422727.48,4807198.26,1756.29
422727.68,4807198.06,1756.29
420410.33,4805704.98,1613.77
420410.38,4805703.63,1613.91
422728.37,4807199.51,1756.36
420410.48,4805703.73,1613.91
420410.38,4805703.63,1613.91
422728.47,4807199.61,1756.36
422728.47,4807199.61,1756.36
422728.57,4807199.31,1756.36
422728.57,4807199.71,1756.36
422727.58,4807198.36,1756.29
420410.42,4805708.11,1613.67
420410.42,4805708.51,1613.67
422728.25,4807197.3,1756.35
420410.22,4805708.31,1613.67
422726.71,4807196.5,1756.08
422726.91,4807196.3,1756.08
420410.32,4805708.41,1613.67
420410.32,4805708.41,1613.67
422728.25,4807197.3,1756.35
420410.13,4805706.88,1613.65
420410.03,4805706.78,1613.65
420409.93,4805706.68,1613.65
420410.13,4805706.48,1613.65
422728.35,4807197.0,1756.35
422728.35,4807197.4,1756.35
420410.03,4805706.78,1613.65
422728.15,4807197.2,1756.35
422727.84,4807188.07,1756.64
422728.04,4807187.87,1756.64
420395.79,4805719.85,1608.9
420395.79,4805719.85,1608.9
422727.94,4807188.17,1756.64
420395.68,4805720.91,1608.9
422728.04,4807188.27,1756.64
422727.94,4807188.17,1756.64
420395.89,4805719.95,1608.9
421294.53,4806123.96,1764.26
421294.53,4806124.36,1764.26
422726.41,4807188.63,1756.21
421294.33,4806124.16,1764.26
420395.69,4805719.75,1608.9
420395.89,4805719.55,1608.9
421294.43,4806124.26,1764.26
421294.43,4806124.26,1764.26
420395.88,4805720.71,1608.9
422728.65,4807186.64,1756.87
422728.65,4807186.64,1756.87
422728.75,4807186.34,1756.87
422728.75,4807186.74,1756.87
421278.03,4806133.44,1756.22
421277.93,4806133.34,1756.22
421277.83,4806133.24,1756.22
421278.03,4806133.04,1756.22
422728.55,4807186.54,1756.87
420395.78,4805721.01,1608.9
421278.99,4806136.21,1756.54
420395.88,4805721.11,1608.9
420395.78,4805721.01,1608.9
421279.09,4806136.31,1756.54
421279.09,4806136.31,1756.54
421279.19,4806136.01,1756.54
421279.19,4806136.41,1756.54
422726.41,4807188.63,1756.21
420395.63,4805716.69,1608.5
422726.83,4807190.04,1756.28
420395.73,4805716.79,1608.5
420395.63,4805716.69,1608.5
422726.93,4807190.14,1756.28
422726.93,4807190.14,1756.28
422727.03,4807189.84,1756.28
422727.03,4807190.24,1756.28
420395.73,4805716.39,1608.5
422726.78,4807190.0,1756.29
422726.98,4807189.8,1756.29
420409.34,4805714.91,1613.15
420409.34,4805714.91,1613.15
422726.88,4807190.1,1756.29
420395.53,4805716.59,1608.5
422726.98,4807190.2,1756.29
422726.88,4807190.1,1756.29
420395.59,4805717.52,1608.69
420395.89,4805718.72,1608.64
420395.79,4805718.62,1608.64
420395.69,4805718.52,1608.64
420395.89,4805718.32,1608.64
422726.51,4807188.33,1756.21
422726.51,4807188.73,1756.21
420395.79,4805718.62,1608.64
422726.31,4807188.53,1756.21
422726.91,4807190.12,1756.28
420395.69,4805717.62,1608.69
420395.69,4805717.62,1608.69
420395.79,4805717.32,1608.69
420395.79,4805717.72,1608.69
422727.01,4807190.22,1756.28
422726.91,4807190.12,1756.28
422726.81,4807190.02,1756.28
422727.01,4807189.82,1756.28
422723.7,4807202.22,1755.34
422723.6,4807202.12,1755.34
422723.5,4807202.02,1755.34
422723.7,4807201.82,1755.34
420392.82,4805700.73,1606.84
420392.82,4805701.13,1606.84
422723.6,4807202.12,1755.34
420392.62,4805700.93,1606.84
421190.93,4806102.83,1716.57
420393.45,4805698.84,1607.27
420393.45,4805698.84,1607.27
420393.55,4805698.54,1607.27
420393.55,4805698.94,1607.27
421191.03,4806102.93,1716.57
421190.93,4806102.83,1716.57
421190.83,4806102.73,1716.57
421191.03,4806102.53,1716.57
420392.72,4805701.03,1606.84
421197.4,4806095.59,1716.85
