312,4806174.987,421330.89,1762.62,H
313,4806164.406,421336.68,1763.899,H
314,4806165.636,421350.345,1760.447,H
315,4806166.382,421366.928,1761.535,P
316,4806190.259,421376.22,1749.999,LINE
317,4806188.909,421405.728,1750.094,P
318,4806214.234,421417.917,1734.967,L
319,4806223.594,421444.984,1730.269,P
320,4806229.54,421444.343,1726.889,L
321,4806241.175,421464.968,1719.589,L
322,4806239.873,421496.601,1720.627,P
323,4806258.538,421519.685,1716.181,P
324,4806281.714,421535.894,1714.441,LINE
325,4806292.493,421527.263,1709.716,P
326,4806284.556,421558.154,1718.461,P
327,4806311.935,421587.855,1715.23,LINE
328,4806332.388,421609.732,1710.887,P
329,4806329.83,421619.286,1709.134,L
330,4806347.938,421625.384,1709.67,P
331,4806345.291,421645.772,1714.61,L
332,4806358.172,421668.338,1726.85,L
333,4806367.009,421692.579,1737.79,P
334,4806374.42,421696.931,1739.35,LINE
335,4806392.094,421705.642,1740.877,P
336,4806394.77,421714.166,1744.451,P
337,4806370.18,421718.27,1747.322,P
338,4806389.827,421730.986,1752.717,P
339,4806393.843,421730.82,1752.616,LINE
340,4806404.963,421729.912,1752.841,P
341,4806399.787,421741.031,1758.045,LINE
342,4806399.708,421759.239,1767.825,P
343,4806411.525,421761.259,1770.651,LINE
344,4806416.284,421763.561,1773.088,H
345,4806425.535,421760.008,1773.969,H
346,4806426.421,421764.132,1775.374,HH
347,4806427.045,421765.421,1782.145,P
348,4806416.836,421771.502,1783.353,L
349,4806414.902,421782.69,1790.702,P
350,4806432.368,421785.728,1792.655,P
351,4806433.614,421797.319,1791.301,AKAYIRA
352,4806440.376,421803.134,1790.495,LINE
353,4806452.401,421813.477,1787.731,LINE
354,4806453.018,421813.868,1788.43,LINE
355,4806480.312,421838.762,1782.201,LINE
356,4806488.555,421836.193,1779.702,LINE
357,4806488.435,421836.086,1780.692,P
358,4806499.502,421846.289,1782.012,P
359,4806518.694,421856.782,1781.194,P
360,4806545.203,421862.816,1781.072,EX LINE
361,4806543.84,421873.151,1787.184,EX LINE
362,4806541.497,421889.761,1797.172,EX LINE
363,4806538.195,421893.783,1802.774,H
364,4806536.143,421900.346,1803.389,H
365,4806528.469,421899.451,1803.825,H
366,4806544.779,421899.522,1804.154,EX LINE
367,4806553.93,421888.744,1799.072,H
368,4806572.382,421889.067,1798.623,H
369,4806572.838,421894.865,1799.065,H
370,4806580.224,421902.188,1806.981,P
371,4806568.862,421901.297,1807.897,UMUKINGO
372,4806560.517,421902.597,1808.412,UMUKINGO
373,4806557.681,421903.655,1808.995,UMUKINGO
374,4806549.699,421905.219,1809.63,UMUKINGO
375,4806544.689,421910.076,1811.768,PILONI
376,4806542.989,421909.819,1811.773,PILONI
377,4806542.831,421911.312,1811.658,PILONI
378,4806544.452,421911.36,1811.93,PILONI
379,4806551.267,421912.577,1813.588,P
380,4806574.949,421918.389,1818.404,L
381,4806585.145,421923.572,1821.197,AKAYIRA
