423462.8819,4807410.4787,1721.9050,AP34 (Existing Tower)
423135.2013,4807505.8504,1726.2850,AP7
421945.7054,4806607.1932,1841.3620,AP6
421779.7078,4806431.5049,1794.0700,AP5
421292.9608,4806165.8552,1763.2440,AP4
420606.8853,4805765.4132,1711.1250,AP3
419739.6293,4805540.1869,1512.2250,AP2
419627.6018,4805513.3603,1497.0690,AP1
