1,423462.8819,4807410.4787,-99999,1721.905
2,423135.2013,4807505.8504,-99999,1726.285
3,421945.7054,4806607.1932,-99999,1841.362
4,421779.7078,4806431.5049,-99999,1794.07
5,421292.9608,4806165.8552,-99999,1763.244
6,420606.8853,4805765.4132,-99999,1711.125
7,419739.6293,4805540.1869,-99999,1512.225
8,419627.6018,4805513.3603,-99999,1497.069
